# DISTANCE:     AVE_GOFR:        ERROR:
           6     18.1101   0.0766504
           6     18.4898   0.0770877
           6     18.8341   0.0774038
           6     19.1342    0.077596
           6     19.3949   0.0776988
           6     19.6152    0.077731
           6     19.7976   0.0777156
           6     19.9492   0.0776742
           6     20.0695   0.0776185
           6       20.17   0.0775598
           6     20.2554    0.077502
           6     20.3306   0.0774462
           6      20.402   0.0773913
           6     20.4764    0.077335
           6     20.5571   0.0772766
           6     20.6503   0.0772153
           6     20.7546   0.0771528
           6     20.8724   0.0770907
           6     21.0056   0.0770315
           6     21.1519   0.0769764
           6     21.3085   0.0769253
           6     21.4754   0.0768794
           6     21.6493   0.0768369
           6     21.8209   0.0767909
           6      21.987   0.0767394
           6     22.1467   0.0766823
           6     22.2926   0.0766169
           6     22.4267   0.0765464
           6     22.5499   0.0764727
           6     22.6641   0.0763975
           6     22.7697   0.0763218
           6      22.869   0.0762463
           6     22.9621   0.0761715
           6     23.0579   0.0760955
           6     23.1578    0.076018
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
